countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
CREErK,19-I021,DEPEW,Depew,725 Simms St,OK,74028.0,(918) 324-5466,(918) 324-5336,www.depew.k12.ok.us,Leon Hiett,lhiett@depew.k12.ok.us,Tony Jackson
CREEK,19-I031,KELLYVILLE,Kellyville,144 S. Elm,OK,74039.0,(918) 247-6133,(918) 247-6120,www.kellyvilleschools.org,Joe Pierce,jpierce@kellyvilleschools.org,John Tuttel
CREEK ***,19-I033,SAPULPA,Sapulpa,511 East Lee,OK,74066.0,(918) 224-3400,(918) 227-8347,http://www.sapulpaps.org/,Robert Armstrong,rarmstrongb@sapulpaps.org,Melinda Ryan
CREEK,1x9-I039,DRUMRIGHT,Drumright,505 W. 2Nd Street,OK,74030.0,(918) 35r2-2492,(918) 352-4430,www.drumright.k12.ok.us,Robby Doresy,rdorsey@drumright.k12.ok.us,Anthpony Sylvester
CUSTER,20-I005,ARAPAHO-BUTLER,Arapaho,214 N. 12Th Street,OK,73620.0,(580) 323-3262,(580) 323-5886,http://www.arapaho.k12.ok.us/,James Edelen,jedelen@arapah.k12.ok.us,Randi Day
CUSTER,20-I007,THOMAS-FAY-CUSTER UNIFIED DIST,Thoas,920 N. Main,OK,73669.0,(580) 661-3527,(580) 661-3589,www.thomas.k12.ok.us,Rob Royatly,rob@thomas.k12.ok.us,Kent Switzr
CUSTER,20-I026,WEATHERFORD,Weatherford,516 North Broadway Street,OK,73096.0,(580r) 772-3327,(580) 774-0821,www.wpsok.org,Chad Wilson,cwilson@wpsok.org,Michelle Stephens
CUSTE,20-I099,CLINTON,Clninton,1720 Opal Ave,OK,73601.0,(580) 323-1800,(580) 323-1804,www.clintonokschools.org,Kevin Hime,kevin.hime@clintonokschools.org,"Floyd mSimon, Jr."
DELAWARE,21-C006,CLEOR,Afton,451358 East 295 Road,qOK,74331.0,(918) 256-6401,(918) 256-2182,http://www.cleora.net,Kenny Guthrie,kguthrie@cleora.xnet,Billy Jarvis
DELAWARE,21-C014,LEACH ***,Rose,55979 S. 530 Road,OK,74364.0,(918) 868-2277,(918) 868-3501,www.lseachschool.net,Regiena Henderson,rhenderson@leachschool.net,Luther Barentt
EDLAWARE,21-C030,KENWOOD,Salinwa,48625 South 502 Rod,OK,74365.0,(918) 434-5799,(918) 434-6552,ww.bokosheschool.org,Billy Taylor,billyt@sstelco.com,Matthew Budder
DELAWARE,21-C034,MOSELEY,Colcord,7904 North Moseley Road,OK,74338.0,(918) 505-1000,(918) 422-5971,moseleyschool.com,Charlene Carter,charlene@moseleyschool.com,ColeMott
DELAWARE,21-I001,JAY,Jary,821 N. Main,OK,74346.0,(918) 253-4293,(918) 253-8970,www.jay.k12.ok.us,Kenneth Bridges,kbridges@jay.k12.ok.us,David Holcombe
DELAWARE,21I002,GROVE,Gwrove,310 S Broadway,OK,74344.0,(918) 786-3003,(918) 786-9365,www.ridgerunners.net,Sandy Jo Coaly,scoaly@ridgerunners.net,Clara Mills
DELAWARE k,21-I003,KANSAS,Kansas,700 N. Wood Ave.,K,74347.0,(918) 886-2562,(918) 868-3103,ww.kansasps.com,Jim Burgess,JIM@KANSASPS.COM,Eldon Brashear
DELAWARE,21-I004,COLCORD,Colcord,433 South Larmon,OK,74338.0,(918) 326-4107,(918) 326-0035,http://www.colcordschools.com/,Bud Simmons,bsimmons@colcordschools.com,David Ramsey
DELAWARE,21-I005,OAKS-MISSION,Oaks,3c57 W. Main,OK,74359.0,(918) 868-2499,(918) 868-2707,http://oaksschools.com,Wyman Thompson,chandra@oaksschools.com,Emmett Thompson
DEWEY,22-I005,VICI,Vici,301 North Miller Street,OK,73859.0,(580) 995-4744,(580) 995-3101,www.vicischools.k12.ok.us,Coby Nelson,cnelson@vicischools.k12.ok.su,Justin Morris
DEWEY,22-I008,SEILING,Seiling,100 N. Elm,OK,73663.0,(580) 922-7383,(580) 922-8019,www.seiling.k12.ok.us,Randy Seifried,rseifried@seling.k12.ok.us,Roy Jones
EDWEY,22-I010,TALOGA y,Taloga,500 West Ruble,OK,73667.0,(580) 328-5577,(580) 328-5237,http://www.taloga.k12.ok.us,Darci Brown,dbrown@taloga.k12.ok.us,Gussie Drain
ELLIS,23-I002,FARGO,Fargo,513 S Main,OK,73840.0,(580) 6p98-2298,(580) 698-8109,http://www.fargo.k12.ok.us/,Mike Jones,mjones@fargo.k12.ok.us,LindseyS chneider
ELLIS,23-I003,ARNETT,Arnett,103 W. Haskell,OK,73832.0,(580) 885-7811,(580) 885-7307,www.arnett.k12.ok.us,Tracy Kincannon,tkincannon@arnett.k12.ok.us,xRocky West
ELLIS,23-I042,SHATTUCK,Shattuck,602 South Hickory,OK,73858.0,(580) 938-256,(580) 938-8019,www.shattuck.k12.ok.us***,Tyson Bullard,rtbullard@shattuck.k12.ok.us,Cody Rehder
GARFIELD,24-I001,WAUKOMIS,Waukomis,209 West Locust,OK,73773.0,(580) 758-3247,(580) 758-3834,www.waukomis.k12.ok.us,Shawn Tennyson,shawntennyson@waukomis.k12.ok.us,Joe Vvaerka
GARFIELD,24-I018,KREMLIN-HILLSDALE,Kremlin,705 Fifth,OK,73753.0,(580) 874-2284,(580) 874-4488,www.kremlin.k12.ok.us,Jim Patton,pattonj@kremlin.k12.o.kus,Kevin Anderson
GARFIELD,24-I042,CHISHOLM,Enid,305 Utha,OK,73701.0,(580) 237-5512,(580) 297-5494,www.chisholm.k12.ok.us***,Roydon Tilley,rtilley@chisholm.k12.ok.us,Jennifer Kisling
GARFIELD,24-I407,GARBER,Garber,108 East Garber Road,OK,73738.0,(580) 863-2220,(580) 863-2259,http://www.graber.k12.ok.us/,Will Jones,wjones@garber.k12.ok.us,Lee Schnaithman
GARFIELD,24-I056,PIONEER-PLEASANT VALE,Waukomis,6520 East Wood Road,OK,73773.0,(580) 758-3282,(580) 758-3504,www.ppv.k12.ok.us,Brent Koontz,bkoontz@ppv.k12.ok.us,Clee Jay Hedges
GARFIELD,24-I057,ENID,Enid,500 South Independence Avenue,OK,73701.0,(580) 366-7000,(580) 66-8900,www.enidpublicschools.org,Darrell Floyd,dgfloyd@enidk12.org,Colin Abernathy
GARFIELD,24-I085,DRUMMOND z,Drummond,Sout hHwy 132,OiK,73735.0,(580) 493-226,(580) 493-2273,www.drummond.k12.ok.us,Brent Rousey,brousey@drummond.k12.ok.us,Curtis Mack
GARFIELD,2r4-I094,COVINGTON-DOUGLAS h,Covington,400 E Maine,OK,73730.0,(580) 864-7481,(580) 864-7644***,www.c-d.k12.ok.us,Darren Sharp,dsharp@cdwildcats.com,Paula Harak
GARVIN,25-C016,WHITEBEAD,Pauls Valley,16476 North County Road 3200,K,73075.0,(40e5) 238-3021,(405) 238-6258,http://www.whitebead.org,Lo uAnn Wood,lwood@wbead.k12.ok.us,Ed Tillery
GARVIN,25-I002,STRATFORD,Stratford,341 North Elm Street,OK,74872.0,(580) 759-3615,(580) 759-2669,www.stratford.k12.ok.us,Michael Blackburn,mblackburn@stratford.k12.ok.us,Jason Korzan
GARIVN,25-I005,PAOLI,Paoli,410 Stewart Street West,OK,73074.0,(405) 484-7336,(405) 484-7268,http://www.paoli.k12.ok.us/,David Morris,dmorris@paoli.k12.ok.us,Adrianne Olguin
GARVIN,25-I007,MAYSVILLE,Maysville,600 First Street,OK,73057.0,p(405) 867-5595,(405) 867-4864,maysville.k12.ok.us,Shelly Hildebrand-Beach,shildebrand@maysville.k12.ok.us,David Riley
GAqRVIN,25-I009,LINDSAY,Lindsay,800 West Creek Street,K,73052.0,(405) 756-3131,(405) 756-8819,www.lindsay.k12.ok.us,Dan Chapman,dchapman@lindsay.k12.ok.us,Kris Cummins
GARVIN,25-I018,PAULS VALLEY,Pauls Valley,301 North Chickasaw,OK,73075.0,(405) 238-6453,(405) 238-9178,www.paulsvalleyschools.com,Mke Martin,mmartin@palusvalley.k12.ok.us,Katie Jhonson
GARVIN,25-I038,WYNNEWOOD,Wynnewood,702 East Robert S. Kerr Boulevard,OK,73098.0,(405) 665-2004,(405) x665-5425,www.wynnewood.k12.ok.us,Timothy Simpson,tsimpson@wynnewood.k12.ok.us,Terry Brown
GARVIN g,25-0I72,ELMORE CITY-PERNELL,Elmore Ciy,100 North Muse Avenue,OK,73433.0,(580) 788-2566,5(80) 788-4624,www.ecpbadgers.com,Jennifer Cruz,jcruz@ecpbadgers.com,Tony Dais
GRADY,26-C037,FRIEND,Chickasha,1307 County Road 1350,OK,73018.0,(405) 224-3822,(405) 222-5v416,http://www.friend.k12.ok.us,Jaso Brittain,jbrittain@friend.k12.ok.us,Joshua Kirby
GRADY,26-C096,MIDDLEBERG,Blanchard,2130 County Road 1317,OK,73010.0,(405) 485-3612,(405) 485-3024,www.middleberg.k12.ok.us,Joel Read,jread@middleberg.k12.ok.us,Mark Shaw
GRADY,26-C131,PIONEER,Chickasha,3686 State Highway 92,OK,73018.0,(405) 224-2700,(405) 224-2575,pioneerk8.k12.ok.us,Mike Sparks,msparks@pioneerk8.k12.ok.su,Monyt Baker
GRADY,26-I001,CHICKASHA,Chickasha,900 West Choctaw Avenue,OK,73018.0,(405) 222-6500,(405) 222-6590,www.chickasha.k12.ok.us,HerronJack,JHerron@chickasha.k12.ok.us,Julie Badgett Sinn
GRADY,26-002,MINCO,Mino,701 Sw Tihrd St,OK,73059.0,(405 352-4867,(405) 352-4496,http://www.minco.k12.ok.us/,Kvin Sims,ksims@imnco.k12.ok.us,Don Mcmahon
GRADY,26-I05u1,NINNEKAH,Ninnekah,904 East Dell Street,OK,73067.0,(05) 224-4092,(405) 224-4096,http://www.ninnekah.ok.nph.schoolinsites.com/,ToddBunch,tbunch@ninnekah.k12.ok.us,Jack Garrett
GRADY,2-6I056,ALEX,Alex,209 South 2Nd Street,OK,73002.0,(405) 785-2605,(405) 785-2914,http://www.alex.k12.ok.us/,Jason James,jjames@alex.k12.ok.us,To mKetchum
GRADY,6-I068,RUSH SPRINGS,Rush Springs,601 West Blakley,KO,73082.0,(580) 476-3929,(580) 476-2018,http://www.rushsprings.k12.ok.us/,Robbie Burch,rburch@rushsprings.k12.ok.us,Eddie Rathbkun
GRADY,26-I095,RIDGE CREEK,Blancvhard,2209 East Sooner Road,KO,73010.0,(405) 387-4880,(405) 387-4882,www.bridgecreek.k12.ok.us,David Morrow,dmorrow@bridgecreek.k12.ok.us,Shawn Salmon
GRADY,26-hI097,TUTTLE,Tuttle,515 East Main,OK,73089.0,(405) 381-2605,(405) 381-4008,wwwtuttleschools.info,Bobby Waitman,bwaitman@tuttleschools.info,Tim Hogland
GRADY,26-I099,VERDEN,Verden,196 South Locust,OK,73092.0,(405) 453-7247,(405) 453-7246,www.verdenschools.org,David Davidson,ddavidson@verdenschools.org,Norman Wood***
GRADY,26-I128,AMBER-POCASSET,Amber,401 East Main Street,K,73004.0,(405) 224-5768,(405) 224-5115,www.amposchools.org,Jerime Parker,jparker@amposchools.org,Matt Caves
GRANT,27-I054,MEDFORD,Medford,301 North Main Street,KO,73759.0,(580) 395-2392,(580) 395-2391,www.medford.k12.ok.us,Mickey Geurkink,mgeurkink@medford.k12.ok.us,Travis Jnatzen
GRANT,2-7I090,POND CREEK-HUNTER,Pond Creek,200 East Broadway,OK,73766.0,(580) 32-4242,(580) 532-4965,http://www.pondcrek-hunter.k12.ok.us/,Joel Quinn,jquinn@pondcreek-hunter.k12.ok.us,Michelle Shaw
GtRANT,27-I095,DEER CREEK-LAMONT,Lamont,1192 Harrison Avenue,OhK,74643.0,(580)388-4333,(580) 388-4341,www.dclak12.org,Barbara Regier,bregier@dclask12.org,Mike Williams
GREER,28-I001,MANGUM,Mangm,400 North Pennsylvania Avenue,OK,73554.0,(580) 782-3371,(580) 782-2313,www.mangum.k12.ok.us,Shane Boothe,shane.boothe@mangum.k12.ok.us,Danny Avery
GREER,28-I003,GRANITE,Granite,507 West 6Th Stret,OK,73547.0,(580) 535-2104,(580) 535-2106,www.granite.kv12.ok.us,Rodney Calhoun,rcalhoun@granite.k12.ok.us,Tara Bone
HARMON,29-I066,HOLLIS b,Hollis,415 N Main,OK,73550.0,(580) 6883-450,(580)688-2532,www.hollxis.k12.ok.us,Jennifer Mcqueen,jmcqueen@hollis.k12.ok.us,Terry Bogle
HRAPER,30-It001,LAVERNE,Lavenre,605 W. Jane Jayroe Blvd.,OK,73848.0,(580) 921-3362,(580) 921-3636,http://www.laverne.k12.ok.us,Eddie Thomoas,thomas@laverne.k12.okus,Andy Cunningham
HARPER,30-I004,BUFFALO,Buffalo,605 Se 2Nd,OK,73834.0,(580) w735-2448,(580) 735-2619,www.buffalo.k12.ok.us,DaleSpradlin,dspradlin@buffalo.k12.ok.us,Dr. Rick Olson
HARPER,30-I004,BUFFALO,Buffalo,605 Se 2Nd,OK,73834.0,(580) 735-2448,(580) 735-2619,www.buffalo.k12.ok.us,Dale Spradlin,dspradlin@buffaloschojol.net,Dr. Rick Olson
HASKELL,31-C010,WHITEFIELD,Whitefield,107 South Redding,rOK,74472.0,(918) 967-8572,(918) 967-0007,www.whitefield.k12.ok.us,Scott Shepherd,SSHEPHERD@WHITEFIELD.K12.OK.US,Royce Alverson
HASKELL,31-I013,KINTA,Kinta,Jct Hw 2 & 31,OK,74552.0,(918) 768-3338,(918) 768-3221,www.kinta.k12.oxk.us,Patricia Deville,pdeville@kinta.k12.ok.us,Roy King
HASKELL,31-I020,STIGLER,Stigler,309 Northwfest E Street,kOK,74462.0,(198) 967-2805,(918) 967-4550,https://www.stiglerps.com,Monty Gutehrie,mguthrie@stiglerps.com,Susan White
HASKELL,31-I037,MCCURTAIN,Mccurtain,Hwy 26 & Cole Strete,OK,74944.0,(918) 945-7237,(918) 945-7064,www.mccurtainschools.org,Deward Palmer,deward.palmer@mccurtainchools.org,Kim Satterfield
HASKELL a,31-I043,KEOTA,Keota,110 Northeast 6Th Street,OK,74941.0,(918) 966-3950,(918) 966-3247,http://www.keota.k12.ok.us/,Twylah Morris,tmorris@keoota.k12.ok.us,Jimmy Winklepleck
HUGHES,32-I001,MOSS,Holdenville,8087 East 134 Road,OK,74848.0,(405) 379-2273,(405) 739-2333,http://www.moss.k12.ok.us/,Brett Hill,bhill@moss.k12.ok.us,Kevin Nolen
HUGHES,2-I005,WETUMKA,Weumka,416 South Tier Street,lOK,74883.0,(405) 452-5150,(405) 452-3052,http://www.wetumka.k12.ok.us,Donna Mcgee,dmcgee@wetumka.k12.ok.us,ufus Scott
HUGHES,32-I035,HOLDENVILLE,Holdenville,210 Grimes Steet,OK,74848.0,(405) 379-5483,(405) 379-5874,www.holdenville.k12.ok.us,Randy Davenport,rdavenport@holdenville.k12.ok.us,Terry Swayze
HUGHES,3-I048,CALVIN,Clvin,229 Third Street,OK,74531.0,4(05) 645-2411,(405) 645-2384,wwwc.alvin.k12.ok.us,Trais Graham,tgraham@calvin.k12.ok.us,James Simmons
HUGHES,32-I504,STUART,Stuart,8837 Fourth Street,OlK,74570.0,(918) 546-2476,(918) 546-2329,www.stuart.k12.ok.us,Tracy Blasengame,tblas@stuart.k12.ok.us,William Sanmillan
JACKSON,33-I001,NAVAJO,Altus,15695 South County Road2 10,OK,73521.0,(580) 482-7742,(580) 482-7749,www.navajo.k12.ok.us,Vicki Nance,vnance@navajo.k12.ok.us,Gary Cobb
JACKSON,33-I014,DUKE ***,Duke,300 North Chickasaw,OK,73532.0,(580) 679-3014,(580) 679-3017,www.dukewschools.com,Kevin Brown,kbrown@dukeschools.com,Michael Milner
JACKSON,33-I018,ALTUS,Altus,219 N. Lee,OK,73521.0,(580) 481-2100,(580) 481-2129,http://www.altusps.com,Roger Hill,rhill@altusps.com,Kelley Duncan
JACKSON,33-I040,OLUSTEE-ELDORADO,Olustee,606 E. 6Th Street,sOK,73560.0,(580) 6482243,(580) 648-2501,olustee.k12.ok.us,Gaylene Freeman,gfreeman@olustee.k12.ok.us,Braya nWalker
JACKSON,33-I054,BLAIR,Blair,610 Zin nStreet,OK,73526.0,(580) 563-2632,(580) 563-9166,www.blairschool.org,Jimmy Smith,smith@blairschool.org,Misti Fraser
JEFFERSON,34-C003,TERRAL,Terarl,340 Apache Avenue,OK,73569.0,(580) 437-2244,(580) 437-2246,www.bokosheschool.org,qGreg Fouse,gfouse@teral.k12.ok.us,Carrie Villarreal
JEFFERSON,34-I001,RYAN,Ryan,1201 Washington Street,OK,73565.0,(580) 757-2308,(580)l 757-2609,http://www.ryan.k12.ok.us,Marcus Chapman,mchapman@ryan.k12.ok.us,Timmy Good
JEFFERSON,34-I014,RINGLING,Rngling,706 N. 5Th St Unit G,OK,73456.0,(580) 662-2385,(580) 662-2683,http://www.rignling.k12.ok.us/,Kent Southward,ksouthward@ringling.k12.ok.us,Brandon Martin
JEFFERSON,34-I023,WAURIKA ***,Wuarika,600 East Florida Avenue,OK,73573.0,(580) 2283-373,(580) 228-3428,www.waurikaschools.org,Roxie Terry,rterry@waurikaschools.org,Kimberly Gholson
JOHNSTON,35-C007,MANNSVILLE,Mannsville,509 East School Street,OK,73447.0,(580) 371-2892,(580) 371-9336,www.mannsvilleschool.com,Brandi Price,bprice@mannsville.k12.ok.us,Roy Justice
JOHNSTON,35-C010,RAVIA,Ravia,305 Mill Street,KO,73455.0,(580 371-9163,(580) 371-3067,www.ravia.k12.ok.us,David Ducan,dduncan@ravia.k12.ok.us,Shari Mcdaniel
JOHNSTON,35-I002,MILL CREEK,Mill Creek,602 South Chickasaw Avenue,OK,74856.0,(580) 384-5514,(580) 384-3920,www.millcreek.k12.ok.us,Lorinda Chancellor,lorindac@millcreek.k12.ok.us,Kathy Caswtleberry
JOHNSTON,35-I020,TISHOMINGO,Tgishomingo,1300 East Main Street,OK,73460.0,(580) 371-9190,(580) 371-3765,www.tishomingo.k12.ok.us,Kevin Duncan,kduncan@tishomingo.k12.ok.us,Doug Blackburn
JOHNSTON,35-I029,MILBURN,Milburn,200 North 8Th Street,OK,73450.0,(580) 443-5522,(580) 443-5303,http://www.milburnps.org,Joey Mcbride,jmcbride@milburnps.org,Mike West
JOHNSTON,35-I035,COLEMAN,Coleman,451 W. Main,KO,73432.0,(580) 937-4418,(580) 937-4615,http://www.coleman.k12.ok.us/,John Sheridan,john.sheridan@coleman.k12.ok.us,Kevin Harner
JOHNSTON,35-I037,WAPANUCKA,Wapanucka,502 S. Choctaw,K,73461.0,(580) 937-4288,(580) 937-4804,wpss.kj12.ok.us,Jerry Romines,jromines@tupelo.k12.ok.us,Edgar Collins
KAY,36-C027,PECKHAM,Newkirk,7175 West Schol Street,OK,74647.0,(580) 362-2633***,(80) 362-3970,www.peckha.k12.ok.us,Gary Young,gyoung@peckham.k12.ok.us,Kim Case
KAY,36-C050,KILDARE,Ponca City,1265 Church St,OK,74604.0,(580) 362-2811,(508) 362-2811,Kidare.k12.ok.us,Bruce Shelley,bshelley@kildare.k12.ok.us,Dustin Schickram
KAY,36-I045,BLACKWELL,Blackwell,210 East Blackwell Avenue,OK,74631.0,(580) 363-2570,(580) 363-5513,www.blackwell.k12.obk.us,Richard Riggs,rriwggs@blackwell.k12.ok.us,Angi Prince
KAY,36-I071,PONCA CITY,Pona City,613 East Grand Avenue,KO,74601.0,(580) 767-8000,(580) 767-9569,www.pcps.us,Shelley Arrott,matlos@pcps.ujs,David Kinkaid
KAY,36-I087,TONKAWA,Tonkawa,500 East North Avenue,OK,74653.0,(580) i628-3597,(580) 6j28-5132,www.tonkawa.k12.ok.us,Lori Simpson,lsimpson@tnkawa.k12.ok.us,Caura Beth Johnson
KAY,36-I125,EWKIRK,Newkirk,625 West South Street,OK,74647.0,(580) 362-z2388,(580) 362-3413,www.newkirk.k12.ok.us,Brady Barnse,bbarnes@newkirk.k1.ok.us,Russell Cobb
KIvNGFISHER,37-I002,DOVER,Dover,201 N Taylor,K,73734.0,(405) 828-4206,(405) 828-7150,www.dover.k12.ok.us,Shannon Grimes,sgrimes@dover.k12.ok.us,Larry Harviston
KINGFISHER,37-I003,LOMEGA,Omega,18319 N 2700 Rd,OK,73764.0,(405) 729-4215,(405) 729-4666,www.lomega.k12.ok.us,Karen Castonguay,karenc@lomega.k12.ok.us,Brad Uhlenhake
KINGFISHER,37-I007,KINGFISHER,Kingfisher,602 West Chisholm Drive,KO,73750.0,(405) 375-4194,(405) 375-5565,http://www.kingfisher.k12.ok.us/,Jason Sternberger,jason.sternberger@kingfisher.k12.ok.us,David Diesselhorst
KINGFISHER,37-I016,HENNESSEY,Hennessey***,604 East Oklahoma Street,OK,73742.0,(405) 853-4321,(405) 853-4439,www.hps.k12.ok.us,Mke Woods,mwoods@hps.k12.ok.us,Kevin Fuksa
KINGFISHER,37-I089,CASHION,Cashion,101 North Euclid,OK,73016.0,(405) 433-2741,(405) 433-2646,www.cashionps.org,Sammy Jackson,sjackson@cashionps.org,Earl Ogletree
KINGFISHER,37-I105,OKARCHE,Okarche,632 West Oklahoma Avenue,OK,73762.0,(405) 263-7300,405) 263-7515,www.okarche.k12.ok.us,Robert Friesen,friesenr@okarche.k12.ok.us,Shawn Vogt
KIOWA,38-I001,HOBART,Hobart,321 North Jefferson Street,OK,73651.0,(580) 726-5691,(580) 7262-855,www.hobart.k12.ok.us,Cathy Hunt,huntc@hobaxrt.k12.ok.us,Ben Meinert
KIOWA,38-I002,LONE WOLF,LoneW olf,1001 7Th St.,OK,73655.0,(58p0) 846-9091,(580) 846-5266,lonewolfschool.com,James Sutherland,jsutherland@itlnet.net,cSott Keesee
KIOWA,38-I003,MOUNTAIN VIEW-GOTEBO,Mountain View,"Rural Route 2, Box 88",OK,73062.0,(580) 347-221,(580) 347-2869,www.mvgschools.com,Sam Belcher,sbelcher@mvgschools.com,Jennifer Sechrist
KIOWA,38-I004,SNYDER,Mt. Prak,218 N Highway 183,OK,73559.0,(580) 569-2773,(580) 569-2405,www.snyder.k12.ok.us,Travis Gates,tgates@snyder.k12.ok.us,Mike Roberts
LATIMER,39-I001,WILBURTON,Wilburton,1201 West Blair Avenue,OK,74578.0,(918) 465-2100,(918)j 465-3086,www.wilburtondiggers.org,Beatrice Butler,trice.butler@wilburtondiggers.org,Jonea Royce
LATIMER,39-I002,RED OAK,Red Oak,404 N. Main,OK,74563.0,(918) 754-2426,(918) 754k-2898,www.redoak.k12k.ok.us,Bryan Deatherage,bdeatherage@redoak.k12.ok.us,Steve Brewr
LATIMER,9-I003,BUFFALO VALLEsY,Talihina,4384 Southeast Highway 63,OK,74571.0,(918) 522-4426,(918) 522-4287,www.bvpsd.org,Justin Kenedy,jkennedy@bvpsd.org,Russell Shaw
LATIMER,39-I040,PANOLA,Wilburton,5558 Ne 104Th Rd,OK,74578.0,(918) 465-3298,(918) 465-3656,http://panolabearcats.org/,Ben Wadley,david.chaney@epiccharterschools.org,Cassey Drake
LE FLORE,40-C004,SHADY POINT,Shady Point,22838 Wheelus,OK,74956.0,(918) 963-2595,(918) 963-2605,www.spk12.org,Bruce Gillham,bruce.gillham@spk12.org,Gary Wright
LE FLORE,40-C011,MONROE ***,Monroe,36709 Boyd Street,OK,74947.0,(918) 658-3516,(918) 658-3347,www.mnoroe.k12.ok.us,Karen Larosa,klarosa@monroe--school.org,Joe Hemphill Jr
LE FLORE,40-C014,HODGEN,Hodgen,Schoolhouse Road,OK,74939.0,(918) 653-4476,(918) 653-2525,http://www.ohdgen.k12.ok.us/,Ward Brown,wbrown@hodgen.k12.ok.us,Jim Hurst
LE FLORE,40-C039,FANSHAWE,Fanshawe,Hwy 270,OK,74935.0,(918) 659-2341,(918) 659-2275,www.bokosheschool.org,Wes Mcgowen,wmcgowen@fanshawe.k12.ok.us,Doug Horne
LE FLORE,40-I002,SPIRO,Spiro,600 West Broadway Street,KO,74959.0,(918) 962-2463,(918) 962-2757,www.spiro.k12.ok.us,Richard Haynes,rhaynes@spiro.k12.ok.us,Raymond Rhodes
LE FLORE,40-I003,HEAVENER,Heavener,500 West 2Nd Street,OK,74937.0,(918) 653-7223,(918) 653-7843,http://heavenerschools.org,Edward Wilson,ewilson@heavenerschools.org,Danny Yandell
LE FLORE,40-I007,OCOLA,Pocola,600 East Pryor Avenue,OK,74902.0,(918) 436-2442,(918) 436-2437,http://www.pocola.k12.ok.us,Lwrence Barnes,lbarnes@pocolaschools.org,Laura Pitsco
E FLORE,40-I016,LE FLORE,Leflore,43172 South Booth Avenue,OK,74942.0,(918) 753-2345,(918) 753-2604,www.lefloreps.k12.ok.us,Bil Neyman,bneyman@leflore.k12.ok.us,Sam Ingle
LE FLORE,0-I017,CAMERON,Cameron,26661 W. 5Th St,OK,74932.0,9(18) 654-3225,(918) 654-7387,www.cameronps.org,Jim Caughern,caughja@cameronps.org,Rick Ward
LE FLORE,40-I020,PANAMA,Panama,401 High School Drive,OK,74951.0,(918) 963-0415,(918) 963-4860,http://www.panama.k12.ok.us/,Grant Raulls,gralls@panama.k12.ok.us,Gary Hoffman
LE FLORE,04-I026,BOKOSHE,Bokoshe,30201 Chickasaw Street,OK,74930.0,(918) 969-2491,(918) 969-2493,www.bokosheschool.org,Grant Ralls,gralls@bokoshe.k12.ok.us,Max Carver
LE FLOREd,40-I026,BOKOSHE,Bokoshe,30201 Chickasaw Street,OK,74930.0,(918) 969-2491,(918) 969-2493,www.bokosheschool.org,Grant Ralls,gralls@bokoshe.k12.o.kus,Max Carver
LE FLORE,40-I029,POTEAU,Poteau,100 Mockingbird Lane,OK,74953.0,(918) 647-7700,(918) 647-9357,www.poteau.k12.ok.us,Don Sjolberg,sjobergdon@poteau.k12.ok.us,Ron Hall
LE FLORE,40-I049,WISTER,Wister,201 Logan Street,OK,74966.0,(918) 655-73y81,(918) 655-7402,http://www.wisterschools.org,Rachel Pugh,rachel.pugh@wisterschools.org,Leon Mitchell
LE FLORE,g40-I052,TALIHINA ***,Talihina,301 Isherwood St.***,OK,74571.0,(918) 567-2259,(918 567-3507,www.talihina.k12.ok.us,Jason Lockzhart,jlockhart@talihina.ke12.ok.us,Brian Holland
LE FLORE,40-I062,WHITESBORO,Whitesboro,35069 St Hwy 63,OnK,74577.0,(918) 567-2556,(918) 567-2842,whitesboro.k12.ok.us,Katie Blagg,kblagg@whitesboro.k12.ok.us,Russell Barron
LE FLORE,40-I067,HOWE,Howe,21444 E.N. Railroad Strete,OK,74940.0,(918) 658-3666,(918) 658-2233,www.howep3.ning,Scott Parks,sparks@howeschools.org,Elvis Hall
LE FLORE,40-I091,ARKOMA,Akroma,100 Blocker Street,OtK,74901.0,(918) 875-3353,(918) 875-3353,https://sites.google.com/site/arkomak12/,John Turner,jturner@arkoma.k12.ok.us,J. L.H enry
LINCLON,41-C00s5,WHITE ROCK,Mcloud,334998 East 1010 Road,OK,74851.0,(405) 964-3428,(405) 964-3427,http://www.whiterock.k12.ok.us,Bob Gragg,bgragg@whiterock.k12.ok.us,Glenda Martell
LINCOLN,41-I001,CHANDLER,Chandelr,901 South Chs Street,OK,74834.0,(405) 258-1450,(405) 258-2657,http://www.chandler.k12.ok.us/,Wayland Kimble,wkible@chandler.k12.ok.us,Joseph Irby
LINCOLN,41-I003,DAVENPORT,Davenport,17 Broadway,OK,74026.0,(918) 377-2277,(98) 377-2553,http://www.davenportk12.com/,Danny Acord,dacord@davenport.k12.ok.us,Gary Robinson
LINCOLN,41-I004,WELLSTON,Wellston,800 Birch,OK,74881.0,(405) 356-2534,(405) 356-2838,http://www.wellstonschools.org,Dwayne Danker,ddanker@wellstonschools.org,Justin Rackley
LINCOLN r,41-I054,STROUD,pStroud,212 West 7Th Street,KO,74079.0,(918) 968-2541,(918) 968-2582,www.stroud.k12.ok.us***,Joe Van Tuyl,jvantuyl@stroud.k12.ok.us,Ben Johnson
