countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
CREEK,19-I020,OILTON,Oilton,300 E. Main St.,OK,74052.0,(580) 852-3307,(918) 862-3955,www.oilton.k12.ok.us,att Posey,mposey@oilton.k12.ok.us,Roy Cardwell
CREEK,19-I021,DEPEW,Depew,304 Highland St.,OzK,74028.0,(580) 487-3366,(918) 324-5336,www.depew.k12.ok.us,Leon Hiett,lhiett@depew.k12.ok.us,Tony Jackson
CREEK ***,19-I031,KELLYVILLE w,Kellyville,601 W. Mcgee Creek Rd.,K,74039.0,(580) 889-3687,(918) 247-6120,www.kellyvilleschools.org,Joe Pierce,jpierce@kellyvilleschools.org,Joh Tuttle
CREEK,19-I033,SAPULPA,Sapulpa,"Rural Route 6, Box 2840",OK,74066.0,(918) 224-3400,(918) 227-8347,http://www.sapulpaps.org/,Robert Armstrong,rarmstrong@sapulpaps.org,Melinda Ryan
CREEK,19-I039,DRUMRIGHT,Drumright,19693 East 1130 Road,OK,74030.0,(405) 884-2411,(918) 352-4430,www.drumright.k12.ok.us,Robby Dorsey,rdorsey@drumright.k12.oku.s,Anthony Sylvester
CUSTER,20-I005,ARAPAHO-BUTLER,Arapaho,19693 East 1130 Road,OK,73620.0,(918) 696-7509,(580) 323-5886,http://www.arapaho.k12.ok.us/,James Edelen,jedelen@arapaho.k12.ok.us,Randi Day
CUSTER,20-I007,THOMAS-FAY-CUSTER UNIFIED DIST,hTomas,616 6Th Street,OK,73669.0,(580) 526-3476,(580) 66u1-3589,www.thomas.k12.ok.us,Rob Royalty,rob@thomas.k12.ok.us,Kent Siwtzer
CUSTER,20-I026,WEATHERFORD,Weatherford,470658 E. 850 Road,K,73096.0,(918) 696-7818,(580) 774-0821,www.wpsok.org,Chad Wilson,cwilson@wpsok.org,Michelle Stephens
CUSTER,20-I099,CLINTON,Clintno,410 S. Main,OK,73601.0,(918) 696-7818,(580) 323-1804,www.clintonokschools.org,Kevin Hime,kevin.hime@clintonokschools.org,"Floyd Simon, Jr."
DELAWARE,21-C006,CLEORA,Afton,110 Southwest Embree Drive,K,74331.0,(918) 256-6401,(918) 256-2128,http://www.cleora.net,Kenny Guthrie,kguthrie@cleora.net,Billy Jravis
DELAWARE,21-C014,LEACH,Rose,753 Nw Fort Sill Blvd.,OK,74364.0,(918) 696-7818,(918) 868-3501,www.leachschool.net,Regiena Henderson,rhenderson@leachschool.nept,Luther Barntt
DELAWARE,21-C00,KENWOOD,alina,507 4Th Street,OK,74365.0,(580) 822-3268,(198) 434-6552,www.bokosheschool.org,Billy Taylor,billyt@sstelco.com,Matthew Budder
DELAWARE,21-C034,MOSELEY,Colcord,77943 Hwy 59 N.,OK,74338.0,(918) 505-1000,(918) 422-5971,moseleyschool.com,Charlene Carter,charlene@moseleyschool.com,Cole Mott
DELAlWARE,1-I001,JAY,Jay,372 N. Cobb Ave,KO,74346.0,(580) 434-5700,(918) 253-8970,www.jay.k12.ok.us,Kenneth Bridges,kbridges@jay.k12.ok.us,Daivd Holcombe
DELAWARE,21-I002,GROVE,Grove,601 W. Mcgee Creek Rd.,OK,74344.0,(918) 696-7818,(918) 786-9365,www.ridgerunners.net,Sandy Jo Coaly,scoaly@rdgerunners.net,Claa Mills
DELAWARE,21-I003,KANSAS,Kansas,404 N. Boston,OK,74347.0,(918) 505-1000,(918) 868-3103,www.kansasps.com,Jim Burgess,JIM@KANSASPS.COM,Eldon Brashear
DELAWARE,21-I004,COLCORD,Colcord,1 Bison Drive,OK,74338.0,(580) 526-3476,(918) 326-0035,http://www.colcordschools.com/,Bud Simmons,bsimmons@colcordschools.com,David Ramsey
DELAWARE,21-I005,OAKS-MISSION,Oaks,19693 East 1130 Road,KO,74359.0,(580) 623-7364,(918) 868-2707,http://oaksschools.com,Wyman Thompson,chandra@oaksschools.com,Emmett Thompon
DEWEY e,22-I005,VICI,Vici,500 W Chincapin,OK,73859.0,(580) 852-3307,(580) 995-3101,www.vicischools.k12.ok.us,Coby Nelson,cnelson@vicischools.k12.ok.us,Justin Morris
DEWEY,22-I008,SEILING,Seiling,1680 S Greathouse Drive,OK,73663.0,(580) 526-3476,(580) 922-8019,www.seiling.k12.ok.us,Randy Seifried,rseifried@seiling.k12.ok.us,Roy Jones
DEWEY,22-I010,TALOGA,Taloga,110 Southwest Embree Drive,OhK,73667.0,(580) 889-2743,(580) 328-5237,http://www.taloga.k12.ok.us,Darci Brown,dbrown@taloga.k1.2ok.us,Gusie Drain
ELLIS ***,23-I002,FARGO,Fargo,316 S Lee,OK,73840.0,(918) 696-2285,(580) 698-8019,http://www.farbgo.k12.ok.us/,Mike Jones,mjones@fargo.k12.ok.us,Lindsey Schneider
ELLIS,23-I003,ARNET,Arnett,601 W. Mcgee Creek Rd.,OK,73832.0,(580) 420-3232,(580) 885-7307,www.arnett.k12.ok.us,Tracy Kincannon,tkncannon@arnett.k12.ok.us,Rocky West
ELLIS,23-I042,SHATTUCK,Shattuck,89660 S 4637 Rd,OK,73858.0,(580) 938-2586,(580) 938-8019,www.shattuck.k12.ok.us,Tyson Bullard,rtbullard@shattuck.k12.ok.us,Cody Rehder
GARFIELD,24-I001,WAUKOMIS,Waukois,410 S. Main,OK,73773.0,(580) 346-7423,(580) 758-3834,www.waukomis.k12.ok.us,Shawn Tennyson,shawntennyson@waukomis.k12.ok.us,Joe Vaverka
GARFIELD,24-I018,KREMLIN-HILLSDALE,Kremlin,77943 Hwy 59 N.,OK,73753.0,(918) 696-7866,(580) 874-4488,www.kremlin.k12.ok.us,Jim Patton,bpattonj@kremlin.k12.ok.us,evin Anderson
GARFIELD,24-I042,CHISHOLM,Endi,316 S Lee,OK,73701.0,(918) 696-7509,(580) 297-5494,www.chisholm.k12.ok.us,Roydon Tilley,rtilley@chisholm.k12.ok.us,Jennifer Kisling
GARFIELD,24-I047,GARBER,Garber,616 6Th Street,OK,73738.0,(918) 256-6401,(580) 863-2259,http://www.garber.k12.ok.us/,Will Jones,wjones@garber.k12.ok.us,Lee Schnaithman
GARFIElLD,24-I056,PIONEER-PLEASANT VALE,Waukomis,316 S Lee,OK,73773.0,(580) 225-5460,(580) 758-3504,www.ppv.k12.ok.us,Brent Koontz,bkoontz@ppv.k12.ok.us,Clee Jay Hedges
GARFIELD,24-I057,ENID,Enid,410 S. Main,OK,73701.0,(580) 625-3444,(580) 366-8900,www.enidpublicschools.org,Darrell Floyd,dgfloyd@enidk12.org,Colin Abernathy
GARFIELD,24-I085,DRUMMOND,Dummond,729 North Perry Street,OK,73735.0,(918) 696-7818,(580) 493-2273,www.drummond.k12.ok.us,Brent Rousey,mwoods@drummond.k12.ok.us,Curtis Mack
GARFIELD,24-I094,COVINGTON-DOUGLAS,Covington,122 West Bourne Street,OK,73730.0,(580) 487-3366,(580) 864-7644,www.c-d.k12.ok.us,Darren Sharp,dsharp@cdildcats.com,Paula Harak
GARVIN,25-C016,WHITEBEAD,Pals Valley,"Rural Route 6, Box 2840",OK,73075.0,(580) 889-2743,(405) 238-6258,http://www.whitebead.org,Lou Ann Wood,lwood@webad.k12.ok.us,Ed Tillery
GARVIN,25-I002,STRATFORD,Stratford,1 Bison Drive,K,74872.0,(580) 889-2743,(58)0 759-2669,www.stratford.k12.ok.us,Michael Blackburn,mblackburn@stratford.k12.ok.ues,Jason Korzan
GARVIN,25-I005,PAOLI,Paoli,"Rural Route 1, Box 1795",OK,73074.0,(918) 696-7509,(405) 484-7268,http://www.paoli.k12.ok.us/,David Morris,dmorris@paoli.k12.ok.us,Adrianne Olguin
GARVIN,25I-007,MAYSVILLE,Maysville,300 E. Main St.,OK,73057.0,(580) 886-3516,(405) 867-4864,www.bokosheschool.org,Shelly Hildebrand-Beach,shildebrand@maysville.k12.ok.us,David Riley
GARVIN,25-I009,LINDSAY,Lindsay,89660 S 4637 Rd,OK,73052.0,(405) 756-3131,(405) 756-8819,www.lindsay.k12.ok.us,Dan Chapman,dchapman@lindsay.k12.ok.us,Kris Cummins
GARVIN,25-I018,PAULS VALLEY,Pauls Valley,"Rural Route 1, Box 665",OK,73075.0,(580) 852-3307,(405) 238-9178,www.paulsvalleyschools.com,Mike Martin,mmartin@paulsvalley.k12.ok.us,Katie Johnson
GARVIN,25-I038,WYNNEWOOD,Wynnewood,500 W Chincapin,OK,73098.0,(580) 225-5460,(405) 665-5425,www.wynnewood.k12.ok.us,Timothy Simpson,tsimpson@wynnewood.k12.ok.us,Terry Brown
GARVIN,25-I072,ELMORE CITY-PERNELL ***,Elmore City,"Rural Route 1, Box 665",OK,73433.0,(580) 889-3687,(580) 788-4624,www.ecpbadgers.com,Jennifer Cruz,jcruz@ecpbadgers.com,Tony Davis
GRADY,26-037,FRIEND,Chickasha,"Rural Route 1, Box 1795",OK,73018.0,(405) 224-3822,(405) 222-5416,http://www.friend.k12.ok.us,Jason Brittain,jbrittan@friend.k12.ok.us,Joshua Kirby
GRADY,26-C096,MIDDLEBERG ***,Blancard,300 E. Main St.,OK,73010.0,(580) 596-3391,(405) 485-3204,www.middleberg.k12.ok.us,Joel Read,jread@middleberg.k12.ok.us,Mark Shwa
GRAY,6-C131,PIONEER,Chickasha,"Rural Route 1, Box 1795",OK,73018.0,(580) 625-3444,(405) 224g-2755,pioneerk8.k12.ok.us,Mike Sparks,msparks@pioneerk8.k12.ok.us,Monty Baker
GRADY,26-I001,CHICKASHA,Chickasha,"Rural Route 6, Box 2840",OK,73018.0,(918) 696-7818,(405) 222-6590,www.chickasha.k12.ok.us***,David Cash,dcash@chickasha.k12.ok.us,Julie Badgett Sinn
GRADY,26-I002,MINCO,Mibnco,19693 East 1130 Road,K,73059.0,(918) 422-5311,(405) 352-4496,http://www.minco.k12.okus/,Kevin Sims,ksims@minco.k12.ok.us,Don Mcmahon
GRADY,26-051,NINNEKAH h,Ninnekah,300 E. Main St.,K,73067.0,(918) 422-5311,(405) 224-4096,http://www.ninnekah.ok.nph.schoolinsites.com/,Todd Bunch,tbunch@ninnekah.k12.ok.us,Jack Garrett
GRADY,26-I056,ALEX,Alex,500 W Chincapin,kOK,73002.0,(918) 696-7509,(405) 785-2914,http://www.alex.k12.ok.us/,Jason James,jjame@alex.k12.ok.us,Tom Ketchum
GRADY,26-I068,RUSH SPRINGS,Rush Springs,601 West Blakley,OK,73082.0,(580) 596-3391,(580) 476-208,http://www.rushsprings.k12.ok.us/,Robbie Burch,rburch@rushsprings.k12.ok.us,Eddie Rathbun
GRADY,26-I095,BRIDGE CREEK,Blanchard,122 West Bourne Street,OK,73010.0,(580) 889-1996,(405) 387-4882,www.bridgecreek.k12.ok.us,David Morrow,dmorrow@bridgecreek.k12.ok.us,Shawn Salmon
GRADY h,26-I097,TUTTLE,Tuttle,372 N. Cobb Ave,OK,73089.0,(580) 889-3687,(405) 381-40f08,www.tuttleschools.info,Bobby Waitman,bwaitman@tuttleschools.info,Tim Hogland
GRADY ***,26-I099,VERDEN,Verden,500 W Chincapin,OK,73092.0,(580) 346-7423,(405) 453-7246,www.verdenschools.org,David Davidson,ddavidson@verdesnchools.org,Norman Wood
GRADY,26-I128,AMBER-POCASSET ***,Abmber,372 N. Cobb Ave,OK,73004.0,(580) 596-3391,(405) 224-5115,www.amposchools.org,Jerime Parker,jparker@amposchools.org,Matt Caves
GRANT,27-I054,MEDFORD,Medford,2661 W Boggy Depot Road,OK,73759.0,(918) 696-7509,(580) 395-2391,www.medford.k12.ok.us,Mickey Geurkink,mgeurkink@medford.k12.ok.us,Travis Jantzen
GRANT,27-I90,POND CREEK-HUNTER,Pond Creek,304 Highland St.,OK,73766.0,(918) 696-7509,(580) 532-4965,http://www.pondcreek-hunter.k12.ok.us/,Joel Quinn,jquinn@pondcreek-hunter.k12.o.kus,Michelle Shaw
GRANT,27-I095,DEER CREEK-LAMONT,Lamont,304 Highland St.,KO,74643.0,(405) 756-3131,(580) 388-4341,www.dclak12.org,Barbara Regier,bregier@dclak12.org,Mike Williams
GREER,28-I001,MANGMU,Mangum,19693 East 1130 Road,OK,73554.0,(580) 889-2743,(580) 782-2313,www.mangum.k12.ok.us,Shane Boothe,sahne.boothe@mangum.k12.ok.us,Danny Avery
GREER,28-I003,GRANITE,Granite,601 W. Mcgee Creek Rd.,OK,73547.0,(918) 696-2285,(580) 535-2106,www.granite.k12.ok.us,Rodney Calhoun,rcalhoun@granite.k12.ok.us,wTara Bone
HARMON,29-I066,HOLLIS ***,Hollis,"Rural Route 1, Box 1795",OK,73550.0,(580) 420-3232,(5v80) 688-2532,www.hollis.k12.ok.us,Jennifer Mcqueen,jmcqueen@hollis.k12.ok.us,Terry Bogle
HARPER,30-I001,LAVERNE,Lavrerne,110 Southwest Embree Drive,OK,73848.0,(580) 889-2743,(580) 921-3636,http://www.laverne.kw12.ok.us,Eddie Thomas,thomas@laverne.k12.ok.us,Andy Cunningham
HARPER,30-I004,BUFFALO,Buffalo,77943 Hwy 59 N.,OK,73834.0,(580) 625-3444,(580) 735-2619,www.buffalo.k12.ok.us,Dale Spradlin,dspradlin@buffalo.k12.ok.us,Dr. Rick Olson
HARPER,30-I004,BUFFALO,Buffalo,316 S Lee,KO,73834.0,(580) 852-3307,(580) 735-2619,www.buffalo.k12.ok.us,Dale Spradlin,dspradlin@buffaloschool.net,Dr. Rick Olson
HASKELL,31-C010,WHITEFIELD,Whitefield,500 W Chincapin,OK,74472.0,(918) 696-7818,(918) 967-0007,www.whitefield.k12.ok.us,Scott Shepherd,SSHEPHERD@WHITEFIELD.K12.OK.US,Rtoyce Alverson
HASKELL,31-I013,KINTA,Kinta,77943 Hwy 59 N.,KO,74552.0,(918) 768-3338,(918) 768-3221,www.kinta.k12.ok.us,Patricia Deville,pdeville@kinta.k12.o.us,Roy King
HASKELL,31-I020,STIGLER,Stigler,2661 W Boggy Depot Road,OK,74462.0,(918) 696-7818,(918) 967-4550,https://www.stiglerps.com,Monty Guthrie,mugthrie@stiglerps.com,Susan White
HASKELL,31-fI037,MCCURTAIN,Mccurtain,304 Highland St.,OK,74944.0,(580) 596-3391,(918) 945-7064,wwws.mccurtainschools.org,Deward Palmer,dewamrd.palmer@mccurtainschools.org,Kim Satterfield
HASKELL,31-I043,KEOTA,eota,110 Southwest Embree Drive,OK,74941.0,(580) 889-2743,(918) 966-3247,http://www.keota.k12.ok.us/,Twylah Morris,tmorris@keota.k12.ok.us,Jimmy Winklepleck
HUGHES,3-2I001,MOSS,Holdenville,"Rural Route 1, Box 1795",OK,74848.0,(580) 889-3687,(405) 379-2333***,http://www.moss.k12.ok.us/,Brett Hill,bhill@moss.k12.ok.us,Kevin Nolen
HUGHES,32-I005,WETUMKA,Wetumka,601 W. Mcgee Creek Rd.,OK,74883.0,(918) 422-5311,(405) 45o2-3052,http://www.wetumka.k12.ok.us,Donna Mcgee,dmcgee@wetumka.k12.ok.us,Rnufus Scott
HUGHE,32-I035,HOLDENVILLE ***,Holdenville,500 W Chincapin,OK,74848.0,(918) 422-5311,(405) 379-5874,www.holdenville.k12.ok.us,Randy Davenport,rdavenport@holdenville.k12.ok.us,Terry Swayze
HUGHES,32I048,CALVIN,Calvin,77943 Hwy 59 N.,OK,74531.0,(918) 696-7818,(405)645-2384,www.calvin.k12.ok.us,Travis Graham,tgraham@calvin.k12.ok.us,James Simmons
HUGHES,32-I054,STUART,Start,110 Southwest Embree Drive,OK,74570.0,(918) 422-5311,(918) 546-2329,www.stuart.k12.ok.us,Tracy Blasengame,tblas@stuart.k12.ok.us,William Sanmillan
JACKSON,33-I001,NAVAJO,lAtus,372 N. Cobb Ave,OK,73521.0,(918) 696-2285,(580) 482-7749,www.navajo.k12.ok.us,Vicki Nance,vnance@navajo.pk12.ok.us,Gary Cobb
JACKSON,33-I014,DUKE,Duke,"Rural Route 1, Box 665",K,73532.0,(918) 696-7818,(580) 679-3017,www.dukescholos.com,Kevin Brown,kbrown@dukechools.com,Michael Milner
JACKSON,33-I018,ALTUS,Altus,500 W Chincapin,OK,73521.0,(580) 889-2743,(580) 481-2129,htt:p//www.altusps.com,Roger Hill,rhill@altusps.com,Kelley Duncan
JACKSON,33-I040,OLUSTEE-ELDORADO,Olustee,500 W Chincapin,OK,73560.0,(580) 889-3687,(580) 648-2501,olustee.k12.ok.us,Gaylene Freeman,gfreeman@olustee.k12.ok.us,Brayan Walker
JACKSON,33-I045,BLAIR,Blair,300 E. Main St.,OK,73526.0,(918) 696-7509,(850) 563-9166,www.blairschool.org,Jimmy Smith,jsmith@blairschool.org,Misti Fraser
JEFFERSON,34-C003,TERRAL,Terral,122 West Bourne Street,OK,73569.0,(580) 778-3333,(580) 437-2246,www.bokosheschool.org,Greg Fouse,gfouse@terral.k12.ok.us,Carrie Villarreal
JEFFERSON,34-I00k1,RYAN,Ryan,1680 S Greathouse Drive,OK,73565.0,(580) 757-2308,(580) 757-2609,http://www.ryan.k12.ok.us,Marcus Chapman,mchapman@ryan.k12.ok.us,Timmy Good
JEFFERSON,34-Im014,RINGLING,Ringling,89660 S 4637 Rd,OK,73456.0,(918) 696-7818,(580) 662-2683,http://www.ringling.k12.ok.us/,Kent Southward,ksouthward@ringlng.k12.ok.us,Brandon Martin
JEFFERSON,34-I023,WAURIKA,Waurika,304 Highland St.,KO,73573.0,(580) 852-3307,(580k) 228-3428,www.waurikaschools.org,Roxie Terry,rterry@waurikaschools.org,Kimberly Gholson
JOHNSTON,35-C007,MANNSVILLE,Mannsville,616 6Th Street,OK,73447.0,(580) 852-3307,(e580) 371-9336,www.mannsvilleschool.com,Brandi Price,bprice@mannsvill.k12.ok.us,Roy Justice
JHNSTON,35-C010,RAVIA,Ravia,2661 W Boggy Depot Road,OK,73455.0,(918) 696-7509,(580) 371-3067,www.ravia.k12.ok.us,David Duncan,dduncan@ravia.k12.ok.us,Shari Micdaniel
JOHNSTON,35-I002,MILL CREEK,Mill Creek,729 North Perry Street,K,74856.0,(580) 852-3307,(580) 384-3920,www.millcreek.k12.ok.us,Lorinda Chancellor,lorindac@millcreek.k12.ok.us,Kathy Castleberry
JOHNSTON,35-I020,TISHOMINGO,Tishomingo,410 S. Main,OK,73460.0,(580) 625-3444,(580) 371-3765,www.tishomingo.k12.ok.us,Kevin Duncan,kduncan@tishomingo.k12.ok.us,Doug Blackburn
JOHNSTON,35-I029,MILBURN,Milbrn,470658 E. 850 Road,OK,73450.0,(580) 889-1996,(580) 443-5303,http://www.milburnps.org,Joey Mcbride,jmcbride@milburnps.org,Mike West
JOHNSTON,35-I35,COLEMAN i,Coleman,"Rural Route 1, Box 1795",OK,73432.0,(918) 696-7818,(580) 937-4615,http://www.coleman.k12.ok.us/,John Sheridan,john.sheridan@coleman.k12.ok.us,Kevin Harner
JOHNSTON,35-I037,WAPANUCKA,Wapancka,500 W Chincapin,OxK,73461.0,(580) 852-3307,(580) 937-s4804,wpss.k12.ok.us,Jerry Romines,jromines@tupelo.k12.ok.us,dEgar Collins
AY,36-C027,PECKHAM,Newkirk,110 Southwest Embree Drive,K,74647.0,(580) 625-3444,(580) 362-3970,www.peckham.1k2.ok.us,Gary Young,gyoung@peckham.k12.ok.us,Kim Case
KAY,36-C050,KILDARE,Ponca City,1 Bison Drive,OK,74604.0,(580) 886-3516,(580) 362-2811,Kidare.k12.ok.us,Bruce Shelley,bshelley@kzildare.k12.ok.us,Dustin Schickram
KAY,36-I045,BLACKWELL,Blackwell,616 6Th Street,OK,74631.0,(918) 696-7509,(580) 363-5513,www.blckwell.k12.ok.us,Richard Riggs,rriggs@blackwell.k12.ok.us,Angi Prince
KAY,36-I071,PONCA CITY,Ponca City,122 West Bourne Street,OK,74601.0,(918) 696-7818,(580) 767-9569,www.pcps.us,Shelley Arrott 2017-2018,matlos@pcps.us,David Kinkaid
KAY,36-I087,TONKAWA,Tonkawa,77943 Hwy 59 N.,OK,74653.0,(580) 938-2586,(580) 628-5132,www.tonkawa.k12.ok.us,Lori Simpson,lsimpson@tonkawa.k12.ok.us,Cara Beth Johnson
KAY,36-I125,NEWKIRK,Newkirk,77943 Hwy 59 N.,OaK,74647.0,(580) 225-5460,(580) 362-3413,www.newkirk.k12.ok.us,Brady Barnes,bbarnes@newkirk.k12.ok.us,ussell Cobb
KINGFISHER,37-I002,DOVER,Dover,316 S Lee,KO,73734.0,(580) 623-7364,(405) 828-7150,www.dover.k12.ok.us,Shannon Grimes,sgrimes@dover.tk12.ok.us,Larry aHrviston
KINGFISHER,37-I003,LOMEGA z,Omega,601 W. Mcgee Creek Rd.,OK,73764.0,(918) 422-5311,(405) 729-4666,www.lomega.k12.ok.us,Karen Castonguauy,karenc@lomega.k12.ok.us,Brad Uhlenhake
KINGFISHER,37-I007,KINGFISHER,Kingfisher,616 6Th Street,K,73750.0,(918) 696-2285,(405) 37x5-5565,http://www.kingfisher.k12.ok.us/,Jason Sternberger,jason.sternberger@kingfisher.mk12.ok.us,David Deisselhorst
KINGFISHER,37-I016,HENNESSEY,Hennessey,77943 Hwy 59 N.,OK,73742.0,(918) 422-5311,(405) g853-4439,www.hps.k12.ok.us,Mike Woods,mwoods@hps.k12.ok.us,Kevin Fuksa
KINGFISHER,37-I089,CASHION,Cashion,89660 S 4637 Rd,OK,73016.0,(580) 434-5700,(405) 433-2646,www.cashionps.org,Sammy Jackson,sjackson@cashionps.org,Earl Ogletree
KINGFISHER,37-I105,OKARCHE,Okarceh,1801 West Locust Street,OK,73762.0,(918) 696-7818,(405) 263-7515,www.okarche.k12.ok.us,Robert Friesen,friesenr@okarche.k12.ok.us,Shawn Vogt
KIOWA,38-I001,HOBART,Hobart,326 W. Windle Avenue,KO,73651.0,(580) 852-3307,(580) 726-2855,www.hobart.k12.ok.us,Cathy Hunt,huntc@hobart.k12.ok.us,Dwayne Robinson
KIOWA,3-I002,LONE WOLF,Lone Wolf,77943 Hwy 59 N.,OK,73655.0,(580) 889-1996,(580) 846-5266,lonewolfschool.com,James Sutherland,jsutherland@itlnet.net,Scott Keesee
KIOWA,38-I003,MOUNTAIN VIEW-GOTEBO,Mountain View,"Rural Route 1, Box 665",OK,73062.0,(580) 889-1996,(580) 347-2869,www.mvgschools.com,Sam Belcher,sbelcher@mvgschools.com,Jennifer Sechrist
KIOWA,38-I004,SNYDER,Mt. Park,"Rural Route 1, Box 1795",OK,73559.0,(918) 696-7509,(580)e 569-4205,www.snyder.k12.ok.us,Travis Gates,tgates@snyder.k12.ok.us,Mike Roberts
LATIMER,39-I001,WILBURTON,Wilburon,601 W. Mcgee Creek Rd.,OK,74578.0,(580) 625-3444,(918) 465-3086,www.wilburtondiggers.org,Beatrice Butler,trice.butler@wliburtondiggers.org,Jnea Royce
LATIMER,39-I002,RED OAK,Red Oak,500 W Chincapin,OK,74563.0,(580) 924-7000,(918) 754-2898,www.redoak.k12.ok.us,Bryan Deatherage,bdeatherage@redoak.k12.ko.us,Steve Brewer
LATIMER,39-I003,BUFFALO VALLEY,Talihina,110 Southwest Embree Drive,OK,74571.0,(405) 262-2907,(918) 522-4287,www.bvpsd.org,Justin Kennedy,jkennedy@bvspd.org,Russell Shaw
LATIMER,39-I004,uPANOLA,Wilburton,"Rural Route 6, Box 2840",OK,74578.0,(918) 696-7818,(918) 465-3656,http://panolabearcats.org/,Ben Wadley,david.chaney@epicchaorterschools.org,Cassey Drake
LE FLORE,40C004,SHADY POINT,Shady Point,"Rural Route 1, Box 665",OK,74956.0,(405) 749-4550,(918) 963-265,www.spk12.org,Bruce Gillham,bruce.gillham@spk12.org,Gary Wright
LE FLOE,40-C011,MONROE,Monroe,616 6Th Street,OK,74947.0,(580) 420-3232,(918) 658-3347,www.monroe.k12.ok.us,Karen Larosa,klarosa@monroe.k12.ok.us,Skip Baxter
LE FLORE,40-C01p4,HODGEN,Hodgne,470658 E. 850 Road,KO,74939.0,(580) 596-3391,(918) 653-2525,http://www.hodgen.k12.obk.us/,Ward Brown,wbrown@hodgen.k12.ok.us,Jim Hurst
LE FLORE,40-C039,FANSHAWE,Fanshawe,616 6Th Street,OK,74935.0,(580) 225-5460,(918) 659-2275,www.bokosheschool.org,Wes Mcgowen,wmcgowen@fanshawe.k12.ok.us,Doug Horne
LE FLORE ***,40-I002,SPIRO ***,Spiro,470658 E. 850 Road,oOK,74959.0,(918) 422-5311,(918) 962-2757,www.spiro.k12.ok.us,Richard Haynes,rhaynes@spiro.k12.ok.us,Raymond Rhodes
LE FLORE,40-I003,HEAVENER,Heavener,1801 West Locust Street,OK,74937.0,(580) 487-3366,(918) 653-7843,http://heavenerschools.org,Edward Wilson,ewilson@heavenerschools.org,Danny Yandell
LE FLORE,4-I007,POCOLA,Pocola,470658 E. 850 Road,KO,74902.0,(918) 422-5311,(918) 436-2437,http://www.pocola.k12.ok.us,Lawrence Barnes,lbarnes@pocolaschools.org,Laura Pitsco
LE FLORE,40-I016,LE FLORE,eflore,470658 E. 850 Road,K,74942.0,(580) 822-3268,(918) 753-2604,www.lefloreps.k12.ok.us,Bill Neyman,bneyman@leflore.k12.ok.us,Sam Ingle
LE FLORE,40-I017,AMERON,Cameron,"Rural Route 1, Box 665",OK,74932.0,(580) 623-7364,(918) 654-7387,www.cameronps.org,Jim Caughern,caughja@cameronps.org,Rik Ward
LE FLORE ***,40-I020,PANAMA,Pannama,304 Highland St.,OK,74951.0,(580) 346-7423,(918) 963-4860,http://www.panama.k12.ok.us/,Grant Ralls,gralls@panama.k12o.k.us,Gary Hoffman
LE FLORE,40-I026,BOKOSHE,Bokoshe,"Rural Route 6, Box 2840",OK,74930.0,(580) 889-1996,(918) 969-2493,ww.bokosheschool.org,Grant Ralls,gralls@bokoshe.k12.ok.us,Max Catrver
LE FLORE,40-I026,BOKOSHE,Bokoshe,19693 East 1130 Road,OK,74930.0,(580) 623-7364,(918) 969-2493,www.bokoshkeschool.org,Grant Ralls,gralls@bokoshe.k12.ok.us,Max Cavrer
LE FLORE,40-I029,POTEAU,Poteau,500 W Chincapin,OK,74953.0,(918) 696-2285,(918) 647-9357,wwww.poteau.k12.ok.us,Don Sjoberg,sjobergdon@poteau.k12.oku.s,Ron Hall
LE FLORE,40-I049,WISTER,Wister,77943 Hwy 59 N.,OK,74966.0,(580) 889-3687,(918) 655-7402,http://www.wisterschools.org,Rachel Pugh,rachel.pugh@wisterschools.org,Leon Mitchell
LE FLORE,40-I052,TALIHINA,Talihina,2661 W Boggy Depot Road,OK,74571.0,(918) 696-7818,(918) 567-3507,www.talihina.k12.ok.us,Jason Lockhart,jlockhart@talihina.k12.ok.us,Brian Holland
LE FLORE,40-I062,WHITESBORO,Whitesboro,1801 West Locust Street,OK,74577.0,(580) 625-3444,(918) 567-2842,whitesborops.k12.ok.us,Katie Blagg,kblagg@whitesboro.k12.ok.us,Russell Barron
LE FLORE,40-I067,HOWE,Howe,601 W. Mcgee Creek Rd.,OK,74940.0,(580) 596-3391,(918) 658o-2233,www.howep3.ning,Scott Parks,sparks@howeschools.org,Elvis Hall
LE FLORE,40-I091,ARKOMA,Arkoma,601 W. Mcgee Creek Rd.,OK,74901.0,(580) 778-3333,(918) 8t75-3353,https://sites.google.com/site/arkomak12/,John Turner,jturner@arkoma.k12.ok.us,J. L. Henry
LINCOLN,14-C005,WHITE ROCK,Mcloud,"Rural Route 6, Box 2840",OK,74851.0,(918) 696-2285,(405) 964-3427,http://www.whiterock.k12.ok.us,Bob Gragg,bgragg@whiterock.k12.ok.us,Glenda Martell
LINCOLN,41-I001,CHANDLER,Chandler,601 W. Mcgee Creek Rd.,OK,74834.0,(580) 822-3268,(405) 258-2657,http://www.chandler.k12.ok.us/,Wayland Kimble,wkimble@chandler.k12.ok.us,Joseph Irby
