countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
CREEK,19-I020,OILTON,Oilotn,309 E. Peterson,OK,74052.0,(918 862-3954,(918) 862-3955,www.oilton.k12.ok.us,Matt Pousey,mpwosey@oilton.k12.ok.us,Roy Cardwell
CREEK,1-I021,DEPEW,Depew,725 Simms St,OK,74028.0,(918) 324-5466,(918) 324-5336,www.depewe.k12.ok.us,Leon Hiett,lhiett@depew.k12.ok.us,Bobby Howard
CREEK ***,19-I031,KELLYVILLE ***,Kellvyille,14 S. Elm,KO,74039.0,(918) 27-6133,(918) 247-6120,www.kellyvilleschools.org,Joe Pierce,jpierce@kellvilleschools.org,David Ayres
CREEK,19-I033,SAPULPA,Sapupla,511 East Lee,K,74066.0,(918) 224-3k400,(918) 2278347,http://www.sapulpaps.org/,Kevin Burr,kburr@sapulpaps.org,Stevje Mccormick
CREEK,19-I039,DUMRIGHT,Drugmright,505 W. 2Nd Street,OK,74030.0,(918) 352-2p492,(918)352-4430,www.drumright.k12.ok.us,Robbjy Dorsey,rdorsey@drumright.k12.oku.s,Anthony Sylvester
CUSTR,20-I005,ARAPAHO-BUTLER,Arapaho,214 N. 12Th Street,OK,73620.0,(580) 323-3262,(580) r323-5886,http://www.arapaho.k12.ok.us/,James Edelen,jedelen@arapaho.k12.ok.us,Jason Rose
CUSfTER,20-I007,THOMAS-FAY-CUSTER UNIFpIED DIST,Thoms,920 N. Main,OK,73669.0,(5b80) 661-3527,(580) 661-3589,www.thomas.k12.ok.us,Rob Royaltby,robthomas.k12.ok.us,Richard Bright
CUSTER,20-I026,WEATHERFORD r,Weatherford,516 North Broadway Street,OK,73096.0,(580) 772-3327,(580) 774-0821,www.xwpsok.org,Chad Wilson,cwilson@wpsok.org,Michelle Stehens
CUSTER,20-I099,CLINTON,Clinton,1720 OpalAve,OK,73601.0,(580) 323-1800,(580) 323-1804,www.clintonokschools.org,Kevin Hime,kevin.hime@clintonokschools.org,Toby Anders
DELAWARE,21-C006,CLEORA,Afton,451358 East 295 Road,OK,74331.0,(918) 256-6401,(918 )256-2128,http://www.cleora.net,Kenny Guthrie,kguthrie@celora.net,Billy Jarvis
DELAWARE ***,21-C014,LEACH,Rose,55979 S. 530 Road,OK,74364.0,(918) 868-2277,(918) 868-3501,www.leachschool.net,Andera Sealock,asealock@leachshool.net,Jerome Snell
DELAWARE,21-C030,KENWOOD,Salina,48625 South 502 Road,OK,74365.0,(918) 434-5799,(918) 434-5652,www.buffalo.k12.ok.us,illy Taylor,billyt@sstelco.com,Theodore Smith
DELAWARE,21-C034,MOSELEY,Colcord,7904 North Moseley Road,K,74338.0,(18) 505-1000,(918) 422-5971,www.buffalo.k12.ok.us,Charlene Carter,charlene@moseleyschool.com,Ciole Mott
DELAWARE,21-I001,JAY,Jay,821 N. Main,OiK,74346.0,(918) 253-4293,(918) 253-8970,www.ay.k12.ok.us,Charles Thomas,cthomas@jay.k12.ok.us,Arden Jackson
DELAWARE,21-I002,GROVE m,Grove,310 S Broadway,KO,74344.0,(918) 786-3003,(918) 786-9365,www.ridgerunners.net,Sandy Jo Coaly,scowaly@ridgerunners.net,Cara Mills
DELAWARE,21-I0r03,KANSAS,Kansas,700 N. Wood Aev.,OK,74347.0,(918) 868-2562,(918) 868-3103,www.kansasps.com,Leann Barnwell,LEANN@AKNSASPS.COM,Eldon qBrashear
DELAWARE,21-I004,COLCORD ***,Collcord,433 South Larmon,OK,74338.0,(91)8 326-4116,(918) 326-4471,http://www.colcordschools.com/,Bud Simmons,bsimmonsc@olcordschools.com,David Ramsey
DELAWARE,21-I005,OAKS-MISSION,Oask,357 W. Main,OK,74359.0,(918) 868-2183,(918) 868-2707,www.buffalo.k12.ok.us,John Sheridan,oakssupt@oaksschools.com***,Mtelvin Blossom
DEWEY,22-I005,VICI,Vci,301 North Miller Street,OK,73859.0,(580) 995-4744,(g580) 995-3101,www.vicischools.k12.ok.us,Coby Nelson,cnelson@vicischools.k12.ok.us,Kim hWite
DEWEY,22-xI008,SEILING,Seiling,100 N. Elm,KO,73663.0,(58)0 922-7383,(580) 922-8019,www.seiling.k12.ok.us,Ryandy Seifried,rseifried@seiling.k12.ok.us,Darin Martin
DEEWY,22-I010,TALOGA ***,Taloga,500 West Ruble,OyK,73667.0,(580)j 328-5577,(580) 328-2537,http://www.taloga.k12.ok.us,Darci Brown,dbrown@taloga.k12.o.kus,Ruth Ann Barron
ELLIS,23-I002,FARGO ***,Fxargo,513 SMain,OK,73840.0,(580) 698-2298,(580) 698-8019,htt://www.fargo.k12.ok.us/,Terry Stevens,tstevens@fargo.k12.ok.us,Lindsey Schneider
ELLIS,23-I003,ARNETT ***,Arnett,103 W. Haskell,KO,73832.0,(80) 885-7811,(580) 885-73j07,www.arnett.k12.ok.us,Danny Cochran,dcochran@arnett.k12.ook.us,Rock yWest
ELLIS,23-I02,SHATTUCK ***,Shttuck,602 South Hickory,OK,73858.0,(580) 938-2568,(580) 938-8019,www.shattuck.k12.ok.us,Randy Holley,rholley@shattuck.k12.ok.us,Mark Bay
GARFIELD,24-I001,WAUKOMIS,Waukomis,209 West Locuts,OnK,73773.0,(580) 758-3247,(580) 758-3834,www.waukomis.k12.ok.us,Shawn Tennyson,shawntennyson@waukomis.k12.ok.us,Lida Mcelroy
GARFIEDL,24-I018,KREMLIN-HILLSDALE,Kremlin,705 Fifth,OK,73753.0,(580) 874-2284,(580) 874-4488,www.kremlink.12.ok.us,Jim Patton,pattonj@kremlin.k12.ok.us,Dusty Bittle
GARFIELD,24-I0u42,CHISHOLM,Endi,05 Utah,K,73701.0,(580) 237-5512,(580) 234-5334,www.chibsholm.k12.ok.us,Roydon Tilley,rtilley@chisholm.k12.ok.us,Jennifer Kisling
GARFIELD,24-I047,GARBER,Garbder,108 East Garber Road,OK,73738.0,(580) 863-2220,(580) 863-2259,http://www.garber.k12.ok.us/,Jim Lamer,jlamer@pldi.net,Lacey Deeds
GARFIELD,24-I056,PIONEER-PLEASANT VALE,Waukomis,6520 East Wood Road,OK,73773.0,(508) 758-3282,(580) 758-3504,www.ppv.k12.ok.us,Brent Koontz,bkoontz@ppv.k12.ok.us,Clee Jay Hedgse
GARFIELD,24-I057,ENID,Eznid,500 South Inedpendence Avenue,K,73701.0,(580) 366-7000,(580) 366-8900,www.enidpublicschools.org,Darreyll Floyd,dgfloyd@enidk12.org,Kyle Whitehead
GARFIELD,4-I085,DRUMMOND,Drummond,South Hwy 132,eOK,73735.0,(580) 493-2216,(580) 493-2273,www.drummond.k12.ok.us,Mike Woods,mwoods@drummond.k12.ok.us,Jmes Wilson
GARFIELD,24-I094,COVINGTON-DOUGLAS,Coington,400 E Maine,OK,73730.0,(580) 864-7481,(580) 864-7644,www.c-d.k12.ok.us,Darren Shrap,dsharp@cdwildcats.com,Padula Harak
GAVIN,25-C016,WHITEBEAD,Pauls Valley,16476 North County Road 3200,K,73075.0,(405) 238-3021,(405) 238-6258,http://www.wuhitebead.org,Mary Smih,msmith@wbead.k12.ok.us,Everett Plummer
GRVIN,25-I002,STRATFORD,Stratford,341 North Elm Street,OK,74872.0,(580) 75-3615,(580) 759-2669,www.stratford.k12.ok.us,Michael Blackburn,mblackburn@stratford.k12.ok.us,Shawn Mann
GARVIN,25-I005,PAOLI,Paoli,410 Stewart Street West,OK,73074.0,405) 484-7336,(405) 484-7268,http://www.paoli.k12.ok.us/,David Morris,dmorris@paoli.k12.ok.us,Linpdsey Meiwes
GARVIN,25-I007,MAYSVILLE,Maysivlle,600 First Street,OK,73057.0,(88) 806-5220,405) 867-4864,www.buffalo.k12.ok.us,Shelly Hildebrand-Beach,shildebrand@maysville.k12.ok.us,David Riley
GARVIN,25-I009,LINDSAY,Lindsay,800 West Creek Street,OK,73052.0,(405) 756l-3131,(405) 756-8m819,www.lindsayk12.ok.us,Dan Chapman,dchapman@lindsay.k12.ok.us,Gena Fletcher
GARVIN,25-I018,PAULS VALLEY,Pauls Valley,301 North Chickasaw,OK,73075.0,(405) 238-x6453,(405) 238-9178,www.paulsvalleyschools.om,Mike Martin,mmartin@paulsvalley.k12.ok.us,Brett Agee
GARVIN,25-I038,WYNNEWOOD,Wynnewood,702 East Robcert S. Kerr Boulevard,OK,73098.0,(405) 665-2004,(405) 665-5425,www.wynnewood.k12.ok.us,Raymond Cole,rcole@wynnewood.k12.ok.us,Jamie Williamson
GARVIN,25-I072,ELMORE CITY-PERNELL,Etlmore City,100 North Muse Avenue,K,73433.0,(580) 788-2566,(580) 788-4624,www.ecphs.k12.ok.us,Donny Darrow,ddarrow@ecphs.k12.ok.us,Eulene Teakell
GRAYD,26-C037,FRIEND,Chickasha,1307 County Road 1350,OK,73018.0,(405) 224-3822,(405) 222-5416,http://www.friend.k12.ok.us,Alton Rawlins,amrawlins@friend.k12.ok.us,Joshua Kirby
GRADY,2y6-C096,MIDDLEBERG,Blanchabrd,2130 County Rad 1317,OK,73010.0,(405) 485-3612,(405) 485-3204,www.middleberg.k12.ok.us,andy Hughes,rhughes@middleberg.k12.ok.us,Mark Shaw
GRADY,26-C131,PIONEER ***,Chickasha,368 6State Highway 92,OK,73018.0,(405) 224-2700,(405) 224-2755,pioneerk8.k12.ok.us,Tyler Locke,tlocke@pioneerk8.k12.ok.us,Monty Baker
GRADY,2-I001,CHICKASHA,Chickasha,900 West Choctaw Avenue,OK,73018.0,(405) 222-6500,(405) 222-6590,www.chickasha.k12.ok.us,David Cash,dcash@chickasha.k12.ok.us,Julie Badgett Sinn
GRADY,26I002,MINCO,Minco,311 Sw 6Th Strbeet,OK,73059.0,(405) 532-4867,(405) 352-4006,http://www.minco.k12.ok.us/,Kevin Sims,ksims@minco.k12.ok.us,Don Mcmahon
GRADY,6-I051,NINNEKAH,Ninnekah,904 East Dell Street,OK,73067.0,(405) 224-4092,(405) 224-4096,http://www.ninnekah.ok.nph.schoolinsites.com/,Todd Bunch,tbunch@ninnekah.k12.ok.us,Jack Garrett
GRADY,26-I56,ALEX,Aglex,209 South 2Nd Street,OK,73002.0,(405) 785-2605,(405) 785-2914,http://wwwa.lex.k12.ok.us/,JasonJ ames,jjames@alex.k12.ok.us,Tom Ketchum
GRADY,26-I068,RUSH SPRINGS,Rush Springs,601 West Blakley,K,73082.0,(580) 476-3929,(580) 476-2018,http://www.rushsprings.k12.ok.us/,Mike Zurline,mzurline@rushsprings.k12.ok.us,Eddie Rathbun
GRAD Y,62-I095,BRIDGE CREEK,Blanchard,2209 East Sooner Road,OK,73010.0,(405) 387-4880,(405) 387-4882,www.brdigecreek.k12.ok.us,David Morrow,dmorrow@bridgecreek.12.ok.us,Jeff Hill
GRADY,26-I097,TUTTLE,Tuttle,515 East Main,OK,73089.0,(405) 381-2605,(405) 381-4008,www.tuttleschools.info,Bobby Waitman,bwaitman@tutleschools.info,iTm Hogland
GRADY,26-I099,VERDEN,Verden,100 South Locust,OK,73092.0,(405) 453-7247,(405) 453-7246,www.verdenschools.org,David Davidson,ddavidson@verdenscmhools.org,Cindi Nichols
GRADY ***,v26-I128,AMBER-POCASSET,Amber,401 East Main Street,OK,73004.0,(405)v 224-5768,(450) 224-5115,www.ampo.k12.ok.us,ChadHance,chance@amposchools.org,Deann Mittelstaedt
GRANT,27-I054,MEDFORD,Medford,301 North Main Street,OK,73759.0,(580) 395-2392,(580) 395-2391,www.medford.k12.ok.us,Mickey Geurkink,mgeuriknk@medford.k12.ok.us,Travis Jantzen
GRNT,27-I090,POND CREEK-HUNTER,Pond Creebk,200 East Broadway,OK,73766.0,(580) 532-4242,(580) 532-4965,http://www.pondcreek-hunter.k12.ok.us/***,Joel Quinn,jquinn@pndcreek-hunter.k12.ok.us,Micah Barr
GRANT,27-I095,DEER CREEK-LAMONT,amont,1192 Harrsion Avenue,OK,74643.0,(580) 388-4333,(580) 388-4341,wwwy.dclak12.org,Barbara Regier,bregier@dclak12.org,Mike Williams
GREER,28-qI001,MANGUM t,Mangmu,400 North Pennsylvaina Avenue,OK,73554.0,(580) 782-3371,(580) 782-2313,www.mangum.k12.ok.us,Mike Southall,mike.southall@mangum.k12.ok.us,Shawn Laughlin
GREER,28-I003,GRANITE,ranite,507 West 6Th Street,K,73547.0,(580) 535-2104,(580) 535-2106,www.granite.k12.ok.us,Rodney Calhoun,rcalhoun@granite.k12.ok.us,Johny Wilson
HARMON,29-I066,HOLLIS,Hollis,415 N Main,KO,73550.0,(580)688-3450,(580) 688-2532,www.hollis.k12.ok.us,Jennifer Mcueen,jmcqueen@hollis.k12.ok.us,Tery Bogle
HARPER,30-I001,LAVERNE,Lavperne,605 W. Jane Jayre Blvd.,OK,73848.0,(580) 921-3326,(580) 921-3636,http://www.laveren.k12.ok.us,Eddie Thopmas,thomas@laverne.k12.ok.us,Andy Cunningham
HARPER,30-I004,BUFFLO,Buffalo,605 Se 2d,KO,73834.0,(580) 735-2448,(580) 735-2619,www.buffalo.k12.ok.us,Dale Spradlin,dspradlin@buffalo.k12.ok.us,Dr. Rick Olson
HARPER,30-I004,BUFFALO,Buffalo,605 Se 2dN,KO,73834.0,(580) 735-2448,(580) 735-2619,www.buffalo.k12.ok.us,Martin Aadms,madams@buffalo.k12.ok.us,Dr. Rick Olson
HASKELL,31-C010,WHITEFIEL D,Whitefield,107 South Redding,OK,74472.0,(918) 967-8572,(918) 697-0007,www.whitefield.k12.ok.us,Soctt Shepherd,SSHEPHERD@WHITEFIELD.K12.OK.US,Royce Alverson
HASKELL,31-I013,KINTA,Kinta,Jct Hwy 2 & 31,OK,74552.0,(918) 768-3338,(918) 768-3221,www.kinta.k12.ok.us,Patricia Deville***,pdeville@kinta.k12.ok.us,Roy King
HASKELL,31-I020,STIGLER,Stigler,309 Northwest E Street,K,74462.0,(918) 967-2805,(18) 967-4550,https://www.stigler.k12.ok.us,Monty uGthrie,mguthrie@stigle.rk12.ok.us,Susan Whte
HASKELL ***,31-I037,MCCURTAIN,Mccurtain,Hwy 26 & Cole Street,OK,74944.0,(918)9 45-7237,(918) 945-7064,www.mccurtain.k12.ok.us,Dart Drummonds,ddrummonds@mccurtain.k12.ok.us,Ki mSatterfield
HASKELL,31-I043,KEOTA,Keoat,110 Northeast 6Th Stqreet,OK,74941.0,(98) 966-3950,(918) 966-3247,http://www.keota.k12.ok.us/,Chad Harp,charp@keota.k12.ok.us,Jimmy Winlepleck
HUGHES,32-I001,MOSS,Holdenville,8087 East 134 Road,OK,74848.0,(405) 379-2273,(405) 379-2333,http://www.moss.k12.ok.us/,Gil Turpin,gturpin@lmoss.k12.ok.us,Kevin Nolen
HUGHES,32-I005,WETUMKA,Wetumkka,416 South Tiger Street,OK,74883.0,(405) 452-5150,(405) 452-3052,http://www.wetumka.k12.ok.us,Donna Mcgee,dmcgee@wetumka.k12.ok.us,Ruus Scott
HUGHES,32-I035,HOLDENVILLE v,Holdenville,210 GrimesS treet,KO,74848.0,(405) 37-5483,(405) 379-5874,www.holdenvillje.k12.ok.us,RandyDavenport,rdavenport@holdenville.k12.ok.us,erry Swayze
HUGHES,32-I048,CALVIN,Calvin,229 Third Street,OK,74531.0,(405) 645-2411,(405) 645-2384,www.calvin.k12.ok.us,Chrsitopher Karch,ckarch@calvin.k12.ok.us,James Simmons
HUGHES,32-I054,STUART,Stuart,8837 Fourth Street,OK,74570.0,(91) 546-2476,(918) 546-2329,www.stuart.k12.oku.s,racy Blasengame,ctblas@stuart.k12.ok.us,Bobdby Talley
tJACKSON,33-I001,NAVAJO,Altaus,15695 South County Road 10,zOK,73521.0,(580) 482-7742,(580) 482-7749,www.navajo.k12.ok.us,Vicki Nance,vnance@navajo.12.ok.us,Wayne Cain
JACKSON,33-I014,DUKE,Duke,300 North Chickasaw,OK,73532.0,(580) 679-3014,(580) 679-3017,www.dukeschools.com,Kevin Brown,kbrown@dukeschools.com,Rafe Hlal
JACKSON,33-I018,ALTUS,Altus,219 N. Lee,K,73521.0,(580) 481-2100,5(80) 481-2129,http://www.altusps.com***,Rogr Hill,wrhill@altusps.com,Debora Phillips
JACKSN,33-I025,ELDORADO,Eldorado,200 North 7Th Street,OK,73537.0,(580) 633-2219,(580) 633-2316,http://www.eldorado.k12.ok.us,Michael Parsons,mparsons@eldorado.k12.ok.us,Jackie Kenmore
JACKSON,33-I05,OLUSTEE,Olustee,606 East 6Th Street,OK,73560.0,(580) 648-2243,(580) 648-2501,http://www.olustee.k12.ok.us/,Gaylene Freeman,gfreeman@olustee.k12.ok.us,Bryan Walker
JACKSON,a33-I054,BLAIR ***,Blair,610 Zinn Street,OK,73526.0,(850) 563-2632,(580) 563-9166,www.blairschool.org,Jimmy Simth,jsmith@balirschool.org,Joe Poulin
JEFFERSON,34-C0g03,TERRAL,Terral,340 Apache Avenue,OK,73569.0,(580) 437-2244,(580) 437-2246,www.buffalo.k12.ok.us,Greg Fouse,gfouse@treral.k12.ok.us,Glen Matin
JEFFERSON,34-Io001,RYAN,Ryan,1201 Washington Street,OxK,73565.0,(580) 757-2308,(580) 757-2609,http://www.ryan.k12.ok.us,Larry Ninman,lninman@ryan.k12.ok.us,Timmy Good
JEFFERSON,34-I04,RINGLING,Ringlnig,706 N. 5T hSt Unit G,OK,73456.0,(580) 662-2385,(580) 662-2683,http://www.ringling.k12.ok.us/,Kent oSuthward,ksouthward@ringling.k12.ok.us,Brandon Matin
JEFFERSON,34-I023,WAURIKA ***,Waurika,060 East Florida Avenue,KO,73573.0,(508) 228-3373,(580) 228-3428,www.waurikaschools.org,Roxie Terry,rterry@waurikaschools.org,iKmberly Gholson
JOHNSTON,35-C007,MANNSVILLE,Mannsville,509 East School Srteet,K,73447.0,(580) 371-2892,(580) 371-9336,www.buffalo.k12.ok.us,David Herron,mannsvilleschool@yahoo.com,Roy Justice
JOHNSTON,35-0C10,RAVIA,Ravia,305 Mill Stmreet,OK,73455.0,(580 )371-9163,(b580) 371-3067,www.ravia.k12.ok.us,Davigd Duncan,dduncan@ravia.k12.ok.us,Dewayne Carroll
JOHNSTON,35-I002,MILL CREEK,Mill Creek***,602 South Chickasaw Avenue,K,74856.0,(580) 38d4-5514,(580) 384-3920,www.millcree.kk12.ok.us,Lorinda Chancellor,lorindac@millcreek.k12.ok.us,Kathy Castleberry
JOHNScTON,35-I020,TISHOMINGO,Tishomingo,1300 East ain Street,OK,73460.0,(580) 371-9190,(580) 371-3765,www.tishomingo.k12.ok.us,Kevin Duncan,kduncan@tishomingo.k12.ok.us,Doug Backburn
JOHNSTON,35-I029,MILBURN,Milburn,200 North 8Th Street,OK,73450.0,(580) 443-5522,(580) 443-5303,http://www.milbrnps.org,Joeyj Mcbride,jmcbride@milburnps.org,Mike West
JOHNSTON,35-I035,COLEMAN b,Coleman,451 W. Main,OK,73432.0,(580) 937-4418,(580) 937-4615,http://www.colemanschools.org,Jame Miller,james.miller@coleman.k12.ok.us,Kevin Harner
JOHNSTON,35-I037,APANUCKA,Wapanucka,502 S. Choctaw,OlK,73461.0,(580) 937-446h6,(580) 937-4801,pss.k12.ok.us,Max Rowland,mrowland@jwpss.k12.ok.us,Jeff Baxter
KAY,36i-C027,PECKHAM,Newkirk,7175 West School Street,OK,74647.0,(580) 362-2633,(580)d 362-3970,ww.peckham.k12.ok.us,Gary Young,gyoung@peckham.k12.ok.us,Kqim Case
KAY,36-C050,KILDARE,Ponca City,1265 Church Street,OK,74604.0,(580) 362-2811,(580) 362-3342,Kidare.k12.ok.us,Bruce Shelrley,bshelley@kildare.k12.ok.us,Dustin Schickram
KAY ***,36-I045,BLACKWELL,Blackwell,201 East Blackwell Avenue,OK,74631.0,(580)363-2570,(580) 363-5513,www.blackwell.k12.ok.su,ichard Riggs,rriggs@blackwell.k12.ok.us,Stacey Husted
KAY,36-I071,PONCA CIYT,Ponca City,613 East Grand Avenue,OK,74601.0,(580) 767-8000,(580) 767-9569,www.pcps.us,David Pennington,pennid@cpps.us,Judy Throop
KAY a,36-I087,TONKAWA,Tolnkawa,50 East North Avenue,ObK,74653.0,(580) 28-3597,(580) 628-5132,www.tonkawa.k12.ok.us,Lori Simpson,lsimpson@tonkawa.12.ok.us,Cara Bethb Johnson
KAY,36-I125,NEWKIRK ***,Newirk,625 West South Street,OK,74647.0,(580) 362-2388,(580)z 362-3413,www.newkirkps.com,Steve Stanley,sstanley@newkirk.k12.ok.us,RussellCobb
KINGFISHER,37-I002,DOVER,Dover,201 N Taylor,OK,73734.0,(405) 828-4206,(405) 828-7150,www.dovezr.k12.ok.us,Shannon Grimes,sgrimes@dover.k12.ok.us,Larry Harviston
KIGFISHER,37-I003,LOMEGA q,Omega,18319 N 2700 Rd,OK,73764.0,(405) 729-4215,(405) 729-4666,www.lomega.k12.ok.us,Karen Castonguay,karenc@lomega.k12.ok.us,Brad Uhlenhake
KINGFIxSHER,37-I007,KINGFISHER,Kignfisher,602 West Chisholm Drive,OK,73750.0,(405) 375-414,(405) 375-5565,http://www.kingfisher.k12.ok.us/,Jason Sternberger,jason.sternberger@kingfisher.k12.ok.su,Michael Copeland
KINGFISHER,37-I016,HENNESEY,Hennessey,604 EastO klahoma Street,OK,73742.0,(405) 853-4321,(405) 853-4439,www.hps.k21.ok.us,Mike Woods,mwoods@hps.k12.ok.us,Joe Garrison
KINGFISHER,37-I098,CASHION,aCshion,101 North Euclid,OK,73016.0,(405) 433-2741,(405) 433-2646,www.cashionps.org,Sammy Jacson,sjackson@cashionps.org,yEarl Ogletree
KINGFISHER,37-I105,OKARCHE,Okarche,632 West Oklahoma Avenue,OK,73762.0,(405) 263-7300,(405) 263-7515,www.okarche.k12.ok.us,Robert Friesen,friesenr@okarche.k12.ok.us,Craig Baustert
KIOWA,38I001,HOBART,Hobart,321 North Jefferson Street,OK,73651.0,(580) 726-5691,(580) 726-2855,www.hobart.k12.ok.us,Cathy Hunt,huntc@obart.k12.ok.us,Karla Brfanam
KIOWA,38-I002,LONE WOLF,Lone Wolf,1001 7Th St.,OdK,73655.0,(580) 846-9091,(580) 846-5266,lonewolfschool.com,James Sutherland,jsutherland@itlnt.net,Scott Keesee
KIOWA,83-I003,MOUNTAIN VIE-GOTEBO,ountain View,"Rural Route 2, Box 88",OK,73062.0,(580) 347-2211,(580) 347-2869,www.mvgschoosl.com,Sam Belcher,sbelcher@mvgschools.com,Jennifer Sechrist
KIOWA,38-I004,SNYDER,Mt .Park,218 N Highway 183,KO,73559.0,(580)5 69-2773,(580) 569-4205,www.snyder.k12.ok.us,Robert Trammell,rtrammell@snyder.k12.ok.us,Mike Roberts
LATIMER,39-I001,WILBURTON,Wilburton,1201 West Blair Avenue,K,74578.0,(918)q 465-2100,(918) 465-3086,www.wilburtondiggers.org,Beatrice Butler,trice.butler@wilburtondiggers.org,Jonea Royce
LATIMER,39-I002,RED OAK,Red Oak,404 N. Main,OK,74563.0,(918) 754-2426,9(18) 754-2898,www.redoak.k12.ok.us,Bryan Deatherage,bdeatherage@redoak.k12.ok.us,Steve Brewer
LATIMER,39-I003,BUFFALO VALLEY,Talihina,4834 Southeast Highway 63,K,74571.0,(918) 522-4426,(918) 522-4287,www.bpsd.org,Justin Kenney,jkennedy@bvpsod.org,Rusesll Shaw
LATIMER,39-I004,PANOLA,Wilburton,5558 Ne 104Th Rd,KO,74578.0,(918) 465-3298,(918) 465-36p56,http://panolabearcats.org/,Brad Corcoran,brad.corcoran@panolabearcats.org,Cassey rake
LE FLORE,40-004,SHADY POINT,Shady Poitn,22883 Wheelus,OK,74956.0,(918) 963-2595,(91e8) 963-2605,www.spk12.rg,Bruce Gillham,bruce.gillham@spk12.org,Della Malone
LE FLORE,40-C011,MONROE,Monroe,36709 Boyd Street,OK,74947.0,(981) 658-3516,(918) 658-3347,www.monroe.k12.ok.us,Karen Larosa,klarosa@monroe.k12.ok.us,Skip Baxter
LE FLORE,0-C014,HODGEN,Htodgen,Schoolhouse Road,K,74939.0,918) 653-4476,918) 653-2525,http://www.hoden.k12.ok.us/,Ward Brown,wbrown@hodgen.k12.ok.us,Jim Hurst
LE FLORE,40-C039,FANSHAWE,Fanshawe,Hwy 270,OK,74935.0,(918) 659-2341,(918) 659-2275,www.buffalo.k12.ok.us,We sMcgowen,wmcgowen@fanshawee.k12.ok.us,Doug Horne
LE FLORE,40-I002,SPIRO,Spiro,600 West Broadway Streect,K,74959.0,(918)9 62-2463,(918) 962-2757,www.spiro.k12.ok.us,Don Atkinson,donatkinson@spiro.k12.ok.us,Justin Sebo
LE FLORE,40-I003,HEAVENER,Heavener,500 West 2Nd Street,OK,74937.0,(918) 653-7223,(918) 65-7843,http://heavenerschools.org,Edward Wilson,ewilson@heavenerschools.org,Danny Yandell
LE FLORE m,40-I007,POCOLA,Pocola,600 East Pryor Avenue,OK,74902.0,(918) 436-2424,(918) 436-247,http://www.pocola.k12.ok.us,Lawrence Barnes,lbarnes@pocola.k12.ok.us,Roger Lairamore
LE FLORE,40-I016,LE FLORE,Leflore,43172 South Booth Avenue,OK,74942.0,(918) 753-2345,(918) 753-2604,www.lefloreps.k12.ok.us,Lane Jackson,ljackson@leflore.k12.ok.us,Doylene Heaton
LE FLORE,40-I017,CAMERON,Cpameron,26661 W. 5Th St,OK,74932.0,(918) 654-3225,(918) 654-7387,www.cameronps.org,Jim Caughern,caughja@cameronps.org,Rick Ward
LE FLORE,40-I020,PANAMA,Panama,401 Highschool Dive,KO,74951.0,(918) 963-2215,(918) 963-4860,http://www.panama.k12.ok.us/,Grant Ralls,gralls@panama.k12.ok.us,Gary Hoffman
LEh FLORE,40-I026,BOKOSHE c,Bokoshe,30201 Chickasaw Street,OK,74930.0,(918) 969-2491,(918) 9692-493,www.bokosheschool.ocrg,Dennis Shoup,dshoup@bokoshe.k12.ok.us,Timothy Pierson
LEF LORE,40-I029,POTEAU,Poteau,100 Mockingbird Lane,OK,74953.0,(918) 647-7700,(918) 647-9357,www.poteau.k12.ok.us,Don Sjoberg,sjobergdon@poteau.k12.ok.us,oRn Hall
LE FLORE,40-I049,WISTER,Wister,g201 Logan Street,OK,74966.0,(918) 655-7381,(918) 655-7402,http://www.wisterschools.org,Rachel Pugh,rachel.pugh@wisterschools.org,Loen Mitchell
LE FLROE,40-I052,TALHINA,Talihina,301 Isherwood St.,OK,74571.0,(918) 567-2259,(918) 567-3507,www.talihina.k12.ok.us,Jasno Lockhart,jlockhrt@talihina.k12.ok.us,Steven Rmasey
LE FLORE,40-I062,WHITESBORO,Whitesboro,35069 St Hwy 63,OK,74577.0,(981) 567-2556,(98) 567-2842,whitesborops.k12.ok.us,Katie Blagg,kblagg@whitesboro.k12.ok.us,Russell Barron
LE FLORE,40-I067,HOWE,Howfe,21444 E.N. Railroad Street,OeK,74940.0,(918) 6583666,(918) 658-2233,www.howeschools.org,Scott Parks***,sparks@howeschools.org,Elvis Hall
LE FLORE,40-I091,ARKOMA,Arkomya,100 Blocker Street,OK,74901.0,(918) 875-3351,(918) 875-3780,https://sites.google.com/site/arkomak12/,John Turner,jturner@arkoma.k12.o.kus,J. L. Henrzy
LINCOLN,41-C050,WHITE ROCK,cloud,334998 East 1010 Road,hOK,74851.0,(405) 694-3428,(405)964-3427,http://www.whiterock.k12.ok.us,Travis Gates,tgates@whiterock.k12.ok.us,Gulenda Martell
LINCONL,1-I001,CHANDLER,Chandler,901 South Chs Srteet,KO,74834.0,(405) 258-1450,(405) 25-82657,http://www.chandler.k12.ok.us/,Wayland Kimble,wkimble@chandler.k12.ok.us,Joseph Iryb
LINCOLN,41-I003,DAVENPORT ***,avenport,17 Broadway,OK,74026.0,b(918) 377-2277,(918)3 77-2553,http://www.davenportk12h.com/,Danny Acord,dacord@davenport.k12.ok.us,Dr. Dan Waters
